Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2018-07-26,12.25,13.43000030517578,10.800000190734863,11.100000381469728,1757900,0,0,,,,,,,,,,15.34000015258789
2018-07-27,11.75,11.779999732971191,10.800000190734863,10.989999771118164,187500,0,0,-0.009909964555965156,0.9900900354440348,,,,,,,,17.389999389648438
2018-07-30,11.0,11.31999969482422,10.899999618530272,11.0,66800,0,0,0.0009099389526938673,0.9909909569339594,,,,,,,,17.579999923706055
2018-07-31,10.90999984741211,11.0,10.90999984741211,10.960000038146973,19000,0,0,-0.0036363601684570312,0.9873873568908637,,,,,,,,16.81999969482422
2018-08-01,11.0,11.020000457763672,10.850000381469728,11.0,25300,0,0,0.0036496315432303916,0.9909909569339594,,,,,,,,17.149999618530273
2018-08-02,11.09000015258789,11.170000076293944,10.850000381469728,11.100000381469728,36800,0,0,0.009090943769975324,1.0,,,,,,,,18.96999931335449
2018-08-03,11.100000381469728,11.5,10.520000457763672,10.979999542236328,59600,0,0,-0.010810886045889645,0.9891891139541104,,,,,,,,19.57999992370605
2018-08-06,11.3100004196167,11.59000015258789,11.109999656677246,11.59000015258789,20400,0,0,0.05555561345928095,1.0441441220070735,,,,,,,,19.25
2018-08-07,11.579999923706056,11.890000343322754,11.0600004196167,11.369999885559082,15300,0,0,-0.018981903721518534,1.0243242788117457,,,,11.975000381469727,,,,19.459999084472656
2018-08-08,11.460000038146973,12.289999961853027,11.119999885559082,11.800000190734863,28500,0,0,0.03781884868107355,1.0630630437124768,,,,11.40500020980835,,,,18.3700008392334
2018-08-09,12.0,12.9399995803833,12.0,12.9399995803833,25000,0,0,0.09661011620521354,1.1657656878990073,,,,11.730000019073486,,,,19.36000061035156
2018-08-10,12.970000267028809,13.899999618530272,12.5600004196167,13.119999885559082,18200,0,0,0.013910379521855365,1.1819819310512392,,,,12.210000038146973,,,,19.56999969482422
2018-08-13,13.90999984741211,14.0,13.15999984741211,13.399999618530272,30500,0,0,0.02134144324798193,1.2072071313529094,,,,12.260000228881836,,,,18.5
2018-08-14,13.5,14.979999542236328,13.3100004196167,14.829999923706056,48700,0,0,0.10671644372275213,1.3360359832476372,,,,12.75,,,,18.8799991607666
2018-08-15,14.829999923706056,15.0,14.06999969482422,14.399999618530272,13200,0,0,-0.028995300565606952,1.2972972183469058,,,,12.760000228881836,,,,19.93000030517578
2018-08-16,14.399999618530272,14.93000030517578,13.510000228881836,14.0,26200,0,0,-0.02777775202268351,1.2612612179159484,,,,13.03000020980835,,,,20.559999465942383
2018-08-17,14.18000030517578,15.0,13.8100004196167,14.899999618530272,12200,0,0,0.06428568703787652,1.342342261843904,,,,13.03000020980835,,,,22.690000534057617
2018-08-20,15.050000190734863,16.3700008392334,15.050000190734863,16.350000381469727,88300,0,0,0.09731548993707162,1.4729729567184804,,,,13.74500036239624,,,,25.1200008392334
2018-08-21,16.639999389648438,16.899999618530273,15.5,16.239999771118164,53600,0,0,-0.006727865919577081,1.4630629921625153,,,,14.449999809265137,,,,28.899999618530277
2018-08-22,16.479999542236328,16.790000915527344,15.75,16.790000915527344,57900,0,0,0.03386706601974976,1.5126126431091358,,,,14.730000019073486,,,,27.43000030517578
2018-08-23,16.799999237060547,18.25,16.270000457763672,16.479999542236328,129600,0,0,-0.01846345183962006,1.4846845924210899,,,,15.704999923706055,,,,26.57999992370605
2018-08-24,16.540000915527344,17.799999237060547,16.510000228881836,16.770000457763672,34800,0,0,0.017597143421278938,1.5108108001292868,,,,15.78000020980835,,,,30.0
2018-08-27,16.770000457763672,16.850000381469727,15.699999809265137,15.880000114440918,74600,0,0,-0.05307097907148406,1.4306305917746533,,,,15.880000114440918,,,,33.90999984741211
2018-08-28,15.5,15.800000190734863,15.229999542236328,15.699999809265137,48900,0,0,-0.011335031730389744,1.4144143486224214,,,,15.880000114440918,,,,32.959999084472656
2018-08-29,15.859999656677246,16.18000030517578,15.3100004196167,15.920000076293944,27200,0,0,0.014012756031944518,1.4342341918177492,,,,16.03000020980835,,,,31.209999084472656
2018-08-30,15.630000114440918,16.059999465942383,15.100000381469728,15.369999885559082,23200,0,0,-0.03454775050873604,1.384684626787731,,,,16.65000009536743,14.385000228881836,,,30.959999084472656
2018-08-31,15.479999542236328,15.539999961853027,15.34000015258789,15.34000015258789,9800,0,0,-0.0019518369027040627,1.3819819482345599,,,,16.675000190734863,14.385000228881836,,,37.18000030517578
2018-09-04,15.5,17.5,15.5,17.389999389648438,91200,0,0,0.13363749782718926,1.5666665578389707,,,,16.675000190734863,14.385000228881836,,,34.0099983215332
2018-09-05,17.520000457763672,18.32999992370605,16.40999984741211,17.579999923706055,59300,0,0,0.010925850530547843,1.583783722481127,,,,16.71500015258789,14.425000190734862,,,32.189998626708984
2018-09-06,17.329999923706055,17.40999984741211,16.5,16.81999969482422,75800,0,0,-0.04323095746189398,1.5153152357457054,14.070333290100098,18.699495883454908,9.44117069674529,16.71500015258789,14.425000190734862,,,28.8700008392334
2018-09-07,16.959999084472656,18.959999084472656,16.950000762939453,17.149999618530273,73000,0,0,0.01961949641459282,1.5450449575803962,14.271999931335449,18.893162884832346,9.650836977838551,17.02999973297119,14.739999771118164,,,28.299999237060547
2018-09-10,17.25,18.989999771118164,17.110000610351562,18.96999931335449,87200,0,0,0.10612243354558082,1.7090088884161565,14.53799991607666,19.28887497895544,9.78712485319788,17.045000076293945,14.755000114440918,,,28.84000015258789
2018-09-11,19.26000022888184,21.309999465942383,18.51000022888184,19.57999992370605,96100,0,0,0.03215606918457481,1.7639638964691198,14.823999913533529,19.718402117451944,9.929597709615111,18.204999923706055,16.18499994277954,,,28.01000022888184
2018-09-12,19.670000076293945,20.8799991607666,18.59000015258789,19.25,143300,0,0,-0.016853928753416958,1.7342341746344294,15.100333245595296,20.026679059550183,10.173987431640409,18.204999923706055,16.18499994277954,,,27.5
2018-09-13,19.489999771118164,20.5,17.030000686645508,19.459999084472656,102700,0,0,0.01090904334922893,1.7531530104232307,15.382333215077718,20.30610006957305,10.458566360582388,18.324999809265137,16.214999675750732,,,26.979999542236328
2018-09-14,19.399999618530277,20.38999938964844,18.100000381469727,18.3700008392334,52500,0,0,-0.056012245453237464,1.6549549736863225,15.624666563669841,20.395753906917548,10.853579220422136,18.40499973297119,16.65499973297119,,,24.549999237060547
2018-09-17,18.26000022888184,20.15999984741211,18.040000915527344,19.36000061035156,45300,0,0,0.05389220064725242,1.7441441391903942,15.903999932607015,20.534739369157382,11.273260496056647,18.859999656677246,16.93499994277954,,,22.6299991607666
2018-09-18,19.600000381469727,21.0,19.549999237060547,19.56999969482422,73600,0,0,0.010847059806412096,1.7630629749791955,16.169999917348225,20.69521330886763,11.64478652582882,18.90499973297119,17.234999656677246,,,22.1200008392334
2018-09-19,19.799999237060547,20.049999237060547,18.3700008392334,18.5,59400,0,0,-0.05467550901941032,1.6666666093889322,16.40766658782959,20.640886992177183,12.174446183481994,19.130000114440918,17.30999994277954,,,19.190000534057617
2018-09-20,18.5,20.799999237060547,18.489999771118164,18.8799991607666,74300,0,0,0.02054049517657308,1.7009007668400409,16.643666553497315,20.60550048822556,12.681832618769072,19.170000076293945,17.40999984741211,,,20.700000762939453
2018-09-21,19.209999084472656,20.90999984741211,18.940000534057617,19.93000030517578,539100,0,0,0.055614469866668514,1.7954954612836598,16.876666577657065,20.76175946556189,12.99157368975224,19.170000076293945,17.40999984741211,,,19.459999084472656
2018-09-24,20.0,21.0,19.979999542236328,20.559999465942383,47700,0,0,0.031610594637220935,1.8522521404832675,17.12466656366984,20.968785462762906,13.280547664576776,19.015000343322754,17.55999994277954,,,18.729999542236328
2018-09-25,20.559999465942383,23.950000762939453,20.559999465942383,22.690000534057617,78000,0,0,0.10359927643206301,2.044144122007074,17.434333260854086,21.516165627773653,13.352500893934517,20.49000072479248,19.500000476837158,,,16.3799991607666
2018-09-26,22.68000030517578,26.0,21.489999771118164,25.1200008392334,114900,0,0,0.10709564777349212,2.263063060895798,17.777333291371665,22.585680845886962,12.968985736856368,22.020000457763672,20.550000190734863,,,17.010000228881836
2018-09-27,25.799999237060547,29.38999938964844,25.799999237060547,28.899999618530277,169100,0,0,0.15047765338419605,2.6036034797598537,18.260666624704996,24.349102754020887,12.172230495389105,23.71500015258789,22.244999885559086,,,19.600000381469727
2018-09-28,29.15999984741211,32.2599983215332,24.709999084472656,27.43000030517578,248500,0,0,-0.05086502881515442,2.4711711137386323,18.70833330154419,25.416942249470644,11.999724353617736,25.3149995803833,23.679999351501465,,,18.489999771118164
2018-10-01,27.56999969482422,27.56999969482422,25.18000030517578,26.57999992370605,80400,0,0,-0.030987982938860625,2.3945945054270945,19.097666645050047,26.21735653839739,11.977976751702705,25.3149995803833,23.679999351501465,,,18.700000762939453
2018-10-02,26.61000061035156,30.21999931335449,25.1200008392334,30.0,96200,0,0,0.1286681747972367,2.7027026098198905,19.55266663233439,27.590858746621237,11.51447451804754,25.374999046325684,23.679999351501465,,,18.700000762939453
2018-10-03,30.059999465942383,35.619998931884766,30.0,33.90999984741211,151700,0,0,0.13033332824707022,3.0549548362197596,20.141666634877524,29.580225271525087,10.703107998229962,27.27999973297119,25.359999656677246,,,18.229999542236328
2018-10-04,34.0099983215332,34.630001068115234,30.799999237060547,32.959999084472656,101100,0,0,-0.028015357334540192,2.9693691848421815,20.680666573842366,31.083053613097782,10.278279534586948,27.799999237060547,25.359999656677246,,,19.07999992370605
2018-10-05,33.029998779296875,33.029998779296875,30.520000457763672,31.209999084472656,39700,0,0,-0.053094661668981025,2.811711532602688,21.171666558583578,32.10786813083797,10.23546498632918,28.089999198913574,25.359999656677246,,,18.68000030517578
2018-10-08,30.959999084472656,32.349998474121094,30.530000686645508,30.959999084472656,27800,0,0,-0.008010253358974873,2.789189010854189,21.64466651280721,32.99530054421106,10.294032481403352,28.554999351501465,25.479999542236328,15.517500162124634,,19.31999969482422
2018-10-09,30.809999465942383,38.459999084472656,30.690000534057617,37.18000030517578,53200,0,0,0.20090443813425818,3.3495494619300974,22.35466651916504,34.780541629795835,9.928791408534247,31.584999084472656,26.979999542236328,15.53000020980835,,22.149999618530277
2018-10-10,37.16999816894531,37.720001220703125,31.84000015258789,34.0099983215332,93300,0,0,-0.08526094560578279,3.0639637074525963,22.964999802907307,35.81222327237366,10.11777633344096,31.584999084472656,27.434999465942383,15.53000020980835,,22.57999992370605
2018-10-11,31.309999465942383,33.529998779296875,30.26000022888184,32.189998626708984,58200,0,0,-0.05351366611717523,2.8999997766168355,23.507333087921143,36.491198562728016,10.523467613114269,31.789999961853027,27.479999542236328,15.570000171661377,,22.280000686645508
2018-10-12,33.810001373291016,34.38999938964844,26.649999618530277,28.8700008392334,97100,0,0,-0.10313755604577401,2.6009008871232844,23.957333119710288,36.71719177495081,11.197474464469765,31.789999961853027,27.704999923706055,15.570000171661377,,21.61000061035156
2018-10-15,28.809999465942383,28.809999465942383,26.76000022888184,28.299999237060547,72400,0,0,-0.019743733481234926,2.549549393196815,24.389333089192707,36.828529134933234,11.95013704345218,32.554999351501465,27.744999885559082,15.884999752044678,,21.0
2018-10-16,28.5,29.799999237060547,27.190000534057617,28.84000015258789,86200,0,0,0.019081304950007816,2.598198122653511,24.77099978129069,37.030239451693774,12.511760110887606,32.554999351501465,27.744999885559082,15.900000095367432,,19.51000022888184
2018-10-17,28.65999984741211,28.65999984741211,26.6200008392334,28.01000022888184,21500,0,0,-0.028779470156541365,2.5234233573218225,25.118666458129884,37.133170935620726,13.104161980639041,32.53999996185303,27.744999885559082,17.194999933242798,,19.940000534057617
2018-10-18,27.90999984741211,27.90999984741211,26.299999237060547,27.5,23400,0,0,-0.018207790957315506,2.4774773923348996,25.47466646830241,37.11395351757973,13.835379419025092,32.3799991607666,27.744999885559082,17.194999933242798,,21.270000457763672
2018-10-19,27.530000686645508,28.5,26.540000915527344,26.979999542236328,29900,0,0,-0.018909107555042604,2.4306305058580526,25.802333132425943,37.03471462602284,14.569951638829046,32.3799991607666,28.25,17.269999742507935,,20.90999984741211
2018-10-22,27.06999969482422,27.06999969482422,24.280000686645508,24.549999237060547,19700,0,0,-0.0900667289253172,2.2117115669693286,25.98833312988281,36.94519893083104,15.031467328934578,31.000000953674316,28.25,17.52999973297119,,22.790000915527344
2018-10-23,24.280000686645508,24.280000686645508,21.209999084472656,22.6299991607666,49600,0,0,-0.07820774484569126,2.0387385930675275,26.089999771118165,36.863383773490604,15.316615768745727,27.799999237060547,28.414999961853027,17.897499799728394,,22.309999465942383
2018-10-24,22.63999938964844,24.170000076293945,21.709999084472656,22.1200008392334,41300,0,0,-0.022536382697591173,1.992792799913809,26.185666465759276,36.76487348223323,15.606459449285321,27.799999237060547,28.414999961853027,18.06999969482422,,22.36000061035156
2018-10-25,22.270000457763672,22.3799991607666,17.3799991607666,19.190000534057617,95900,0,0,-0.1324593216099229,1.728828817528087,26.176666514078775,36.779027679894845,15.574305348262705,23.589999198913574,27.91999912261963,18.22000002861023,,24.450000762939453
2018-10-26,18.86000061035156,21.71999931335449,17.100000381469727,20.700000762939453,74100,0,0,0.07868682578731301,1.864864869509006,26.254333178202312,36.66039652744487,15.84826982895976,23.449999809265137,27.77999973297119,18.289999961853027,,24.59000015258789
2018-10-29,21.68000030517578,22.0,18.11000061035156,19.459999084472656,60100,0,0,-0.05990346052000406,1.7531530104232307,26.257666460673015,36.65501134719044,15.860321574155595,22.880000114440918,27.77999973297119,18.289999961853027,,21.790000915527344
2018-10-30,19.209999084472656,19.209999084472656,17.75,18.729999542236328,45500,0,0,-0.03751282510690368,1.6873872881575824,26.229666455586752,36.70265367821541,15.75667923295809,22.800000190734863,27.77999973297119,18.287500143051147,,20.959999084472656
2018-10-31,17.920000076293945,19.020000457763672,15.130000114440918,16.3799991607666,84300,0,0,-0.1254671884091857,1.4756755493550502,26.158999760945637,36.864161877338134,15.453837644553136,21.81500005722046,26.794999599456787,19.99500060081482,,22.31999969482422
2018-11-01,16.360000610351562,18.489999771118164,15.130000114440918,17.010000228881836,51300,0,0,0.038461605640628616,1.5324324003878622,26.096666463216145,36.989533255275255,15.203799671157038,21.09999990463257,26.794999599456787,21.285000324249268,,22.13999938964844
2018-11-02,17.049999237060547,20.25,17.049999237060547,19.600000381469727,36700,0,0,0.15226338140726448,1.7657657394489692,26.085666465759278,37.00389161784487,15.167441313673683,19.705000400543213,26.794999599456787,22.980000019073486,,21.46999931335449
2018-11-05,19.729999542236328,21.1299991607666,18.479999542236328,18.489999771118164,36800,0,0,-0.056632683099383074,1.665765687899008,26.016666475931803,37.097583868950025,14.935749082913578,19.65000009536743,26.794999599456787,24.497499465942383,,21.450000762939453
2018-11-06,18.450000762939453,19.200000762939453,16.809999465942383,18.700000762939453,31100,0,0,0.011357544316972668,1.6846846955210133,25.883666483561196,37.21247833983692,14.554854627285476,18.75499963760376,26.794999599456787,24.497499465942383,,21.36000061035156
2018-11-07,19.149999618530277,20.670000076293945,18.030000686645508,18.700000762939453,36800,0,0,0.0,1.6846846955210133,25.669666481018066,37.28512151630939,14.054211445726743,18.56500005722046,26.794999599456787,24.527499198913574,,20.51000022888184
2018-11-08,19.15999984741211,20.280000686645508,17.0,18.229999542236328,31600,0,0,-0.025133754092384608,1.6423422446605842,25.31399981180827,37.16160454314906,13.46639508046748,18.56500005722046,26.794999599456787,26.31999969482422,,21.950000762939453
2018-11-09,18.479999542236328,19.899999618530277,18.100000381469727,19.07999992370605,24800,0,0,0.04662646203036891,1.7189188529721218,25.035666465759277,37.061174920108186,13.01015801141037,18.12999963760376,26.794999599456787,26.579999446868896,,21.709999084472656
2018-11-12,19.15999984741211,19.15999984741211,17.100000381469727,18.68000030517578,12600,0,0,-0.0209643406776584,1.6828828525411643,24.7723331451416,36.99413156701616,12.550534723267043,18.12999963760376,26.794999599456787,26.72499942779541,,20.26000022888184
2018-11-13,18.540000915527344,20.06999969482422,17.75,19.31999969482422,25400,0,0,0.0342612087362284,1.7405404532306967,24.416333134969076,36.6305277574032,12.202138512534948,18.12999963760376,26.794999599456787,27.017499446868896,23.06999969482422,21.200000762939453
2018-11-14,19.920000076293945,22.93000030517578,18.030000686645508,22.149999618530277,49900,0,0,0.14648032962775925,1.9954953925503787,24.02433312733968,35.742561911574285,12.30610434310508,19.869999885559082,26.42500066757202,29.282499313354492,24.489999771118164,22.61000061035156
2018-11-15,22.46999931335449,22.799999237060547,20.13999938964844,22.57999992370605,18900,0,0,0.01941310666281204,2.034234157451109,23.678333155314128,34.927348038807594,12.429318271820659,19.869999885559082,24.759999752044678,29.50999927520752,24.489999771118164,27.440000534057617
2018-11-16,22.459999084472656,22.459999084472656,20.479999542236328,22.280000686645508,24200,0,0,-0.013286060145003997,2.0072072000861922,23.380666542053223,34.28629808844944,12.475034995657001,19.869999885559082,24.759999752044678,29.634999752044678,24.489999771118164,24.799999237060547
2018-11-19,22.32999992370605,23.15999984741211,21.040000915527344,21.61000061035156,21400,0,0,-0.030071815783001443,1.9468468349268861,23.068999926249187,33.621357425344996,12.516642427153382,20.079999923706055,22.464999675750732,29.74749994277954,24.489999771118164,22.26000022888184
